docid	ID	StrainCollectionID	LGCPlate	LGCPCR1	LGCPCR2	Status	specificnextstep	Kingdom	Phylum	Class	Order	Family	Genus	LGCyesorno	Comment	correcturenecessary	morphok	morphgroup	mc1	mc2	mc3	mc4
1086	C1_S02_YGC4_12	ID-1127	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	NA	NA	NA	yes	10	1	0	NA	NA
297	C1_S03_BR_01	ID-0316	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA	yes	17	27	8	NA	NA
312	C1_S03_BR_02	ID-0317	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	yes	17	1	0	NA	NA
311	C1_S03_BR_03	ID-0318	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	17	1	0	NA	NA
310	C1_S03_BR_04	ID-0319	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	17	1	0	NA	NA
309	C1_S03_BR_05	ID-0320	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	17	30	6	NA	NA
308	C1_S03_BR_06	ID-0321	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	17	1	0	NA	NA
307	C1_S03_BR_07	ID-0322	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	17	12	5	NA	NA
146	C1_S03_MRS_01	ID-0155	Plate01	contamination	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C1_S03_MRS_01W	NA	yes	13	79	17	NA	NA
1336	C1_S03_MRS_01W	ID-1501	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	13	79	17	NA	NA
145	C1_S03_MRS_02	ID-0156	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	13	95	12	NA	NA
160	C1_S03_MRS_03	ID-0157	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	13	4	2	NA	NA
16	C1_S03_PCA_01	ID-0009	Plate00	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	NA	NA	no	12	NA	NA	NA	NA
15	C1_S03_PCA_02	ID-0010	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	no	12	NA	NA	NA	NA
14	C1_S03_PCA_03	ID-0011	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	no	12	NA	NA	NA	NA
13	C1_S03_PCA_04	ID-0012	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	no	12	NA	NA	NA	NA
82	C1_S03_PCA_04RP	ID-0087	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	no	12	NA	NA	NA	NA
12	C1_S03_PCA_05	ID-0013	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	NA	NA	no	12	NA	NA	NA	NA
11	C1_S03_PCA_06	ID-0014	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	no	12	NA	NA	NA	NA
81	C1_S03_PCA_06RP	ID-0088	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	no	12	NA	NA	NA	NA
10	C1_S03_PCA_07	ID-0015	Plate00	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	no	12	NA	NA	NA	NA
9	C1_S03_PCA_08	ID-0016	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	no	12	NA	NA	NA	NA
24	C1_S03_PCA_19	ID-0017	Plate00	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	NA	NA	no	12	NA	NA	NA	NA
23	C1_S03_PCA_20	ID-0018	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	no	12	NA	NA	NA	NA
21	C1_S03_PCA_21	ID-0020	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	no	12	NA	NA	NA	NA
22	C1_S03_PCA_21a	ID-0019	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	NA	NA	no	12	NA	NA	NA	NA
96	C1_S03_PCA_21aRP	ID-0089	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	NA	NA	no	12	NA	NA	NA	NA
95	C1_S03_PCA_22RP	ID-0090	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	no	12	NA	NA	NA	NA
271	C1_S03_VRBD_01	ID-0274	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	NA	NA	yes	14	0	27	9	NA
270	C1_S03_VRBD_02	ID-0275	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	NA	NA	yes	14	0	13	1	NA
269	C1_S03_VRBD_03	ID-0276	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	14	0	8	0	NA
268	C1_S03_VRBD_04	ID-0277	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	NA	NA	yes	14	1	0	0	NA
267	C1_S03_VRBD_05	ID-0278	Plate02	contamination	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C1_S03_VRBD_05W	NA	yes	14	0	8	0	NA
1260	C1_S03_VRBD_05W	ID-1429	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	14	0	8	0	NA
266	C1_S03_VRBD_06	ID-0279	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	NA	NA	yes	14	0	7	0	NA
265	C1_S03_VRBD_07	ID-0280	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	NA	NA	NA	yes	14	0	28	0	NA
280	C1_S03_VRBD_08	ID-0281	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	NA	NA	yes	14	0	3	0	NA
541	C1_S03_YGC25_01	ID-0560	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	15	9	31	NA	NA
532	C1_S03_YGC25_01a	ID-0553	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	15	9	31	NA	NA
540	C1_S03_YGC25_02	ID-0561	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	15	0	2	NA	NA
531	C1_S03_YGC25_02a	ID-0554	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	15	0	2	NA	NA
539	C1_S03_YGC25_03	ID-0562	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	15	5	0	NA	NA
530	C1_S03_YGC25_03a	ID-0555	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	15	5	0	NA	NA
538	C1_S03_YGC25_04	ID-0563	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	yes	15	1	14	NA	NA
529	C1_S03_YGC25_04a	ID-0556	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA	yes	15	1	14	NA	NA
537	C1_S03_YGC25_05	ID-0564	NA	-	NA	open	pipet to LGC layout for 16shipmentLGC	Eukaryota	NA	NA	NA	NA	NA	NA	BLAST: Pseudomonas	NA	yes	15	30	4	NA	NA
544	C1_S03_YGC25_05a	ID-0557	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	15	30	4	NA	NA
498	C1_S03_YGC25_06	ID-0523	NA	-	NA	Duplicate	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	15	0	1	NA	NA
552	C1_S03_YGC25_06	ID-0565	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	15	0	1	NA	NA
497	C1_S03_YGC25_07	ID-0524	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	15	1	0	NA	NA
551	C1_S03_YGC25_07	ID-0566	NA	-	NA	Duplicate	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	15	1	0	NA	NA
512	C1_S03_YGC25_08	ID-0525	NA	-	NA	Duplicate	-	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija	NA	NA	NA	yes	15	9	0	NA	NA
550	C1_S03_YGC25_08	ID-0567	Plate03	ok	NA	DONE	-	Eukaryota	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija	NA	NA	NA	yes	15	9	0	NA	NA
549	C1_S03_YGC25_09	ID-0568	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	yes	15	6	0	NA	NA
511	C1_S03_YGC25_10	ID-0526	NA	-	NA	Duplicate	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	NA	NA	NA	yes	15	17	2	NA	NA
548	C1_S03_YGC25_10	ID-0569	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	NA	NA	NA	yes	15	17	2	NA	NA
510	C1_S03_YGC25_11	ID-0527	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	15	1	0	NA	NA
676	C1_S03_YGC4_01	ID-0705	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	16	NA	NA	NA	NA
675	C1_S03_YGC4_02	ID-0706	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	16	NA	NA	NA	NA
674	C1_S03_YGC4_03	ID-0707	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	16	NA	NA	NA	NA
673	C1_S03_YGC4_04	ID-0708	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	16	NA	NA	NA	NA
688	C1_S03_YGC4_05	ID-0709	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	16	NA	NA	NA	NA
687	C1_S03_YGC4_06	ID-0710	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	16	NA	NA	NA	NA
289	C1_S04_BR_01	ID-0308	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	22	NA	NA	NA	NA
304	C1_S04_BR_02	ID-0309	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	22	NA	NA	NA	NA
303	C1_S04_BR_03	ID-0310	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	22	NA	NA	NA	NA
302	C1_S04_BR_04	ID-0311	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	22	NA	NA	NA	NA
301	C1_S04_BR_05	ID-0312	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	22	NA	NA	NA	NA
300	C1_S04_BR_06	ID-0313	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	22	NA	NA	NA	NA
299	C1_S04_BR_07	ID-0314	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	22	NA	NA	NA	NA
298	C1_S04_BR_08	ID-0315	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	22	NA	NA	NA	NA
192	C1_S04_MRS_01	ID-0189	Plate01	contamination	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	19	0	39	0	NA
191	C1_S04_MRS_02	ID-0190	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	19	0	7	0	NA
163	C1_S04_MRS_03	ID-0170	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	19	0	46	0	NA
179	C1_S04_MRS_04	ID-0186	Plate01	contamination	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	19	3	0	7	NA
190	C1_S04_MRS_04r	ID-0191	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	19	3	0	7	NA
1335	C1_S04_MRS_04W	ID-1502	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	19	3	0	7	NA
178	C1_S04_MRS_05	ID-0187	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	19	4	0	5	NA
177	C1_S04_MRS_06	ID-0188	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	19	1	0	1	NA
30	C1_S04_PCA_01	ID-0027	Plate00	contamination	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	18	0	5	0	NA
1308	C1_S04_PCA_01W	ID-1477	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	18	0	5	0	NA
29	C1_S04_PCA_02	ID-0028	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	18	0	7	0	NA
798	C1_S04_PCA_03	ID-0827	NA	NA	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	18	0	40	0	NA
28	C1_S04_PCA_04	ID-0029	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	18	0	11	0	NA
36	C1_S04_PCA_05	ID-0037	Plate00	contamination	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	18	8	0	9	NA
35	C1_S04_PCA_06	ID-0038	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	18	0	0	2	NA
34	C1_S04_PCA_07	ID-0039	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	18	1	0	2	NA
33	C1_S04_PCA_08	ID-0040	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	NA	NA	yes	18	1	0	0	NA
279	C1_S04_VRBD_01	ID-0282	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	NA	NA	yes	20	0	0	3	NA
278	C1_S04_VRBD_02	ID-0283	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	NA	NA	yes	20	0	0	5	NA
277	C1_S04_VRBD_03	ID-0284	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	NA	NA	NA	yes	20	2	1	2	NA
276	C1_S04_VRBD_04	ID-0285	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	NA	NA	yes	20	7	1	5	NA
275	C1_S04_VRBD_05	ID-0286	Plate02	contamination	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C1_S04_VRBD_05W	NA	yes	20	0	0	16	NA
1259	C1_S04_VRBD_05W	ID-1430	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	20	0	0	16	NA
754	C1_S04_YGC4_01	ID-0787	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	no	21	NA	NA	NA	NA
753	C1_S04_YGC4_02	ID-0788	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C1_S04_YGC4_02W	NA	no	21	NA	NA	NA	NA
1394	C1_S04_YGC4_02W	ID-1571	NA	NA	NA	open	pipet to new PCR layout for 16S PCR	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	21	NA	NA	NA	NA
768	C1_S04_YGC4_03	ID-0789	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	21	NA	NA	NA	NA
767	C1_S04_YGC4_04	ID-0790	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	NA	NA	NA	no	21	NA	NA	NA	NA
766	C1_S04_YGC4_05	ID-0791	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	some error	NA	no	21	NA	NA	NA	NA
1393	C1_S04_YGC4_05W	ID-1572	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	21	NA	NA	NA	NA
765	C1_S04_YGC4_06	ID-0792	NA	-	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	no	21	NA	NA	NA	NA
1408	C1_S04_YGC4_06W	ID-1573	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	same as C1_S04_YGC4_02W	NA	no	21	NA	NA	NA	NA
764	C1_S04_YGC4_07	ID-0793	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	21	NA	NA	NA	NA
353	C1_S05_BR_01	ID-0372	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	yes	28	0	1	NA	NA
368	C1_S05_BR_02	ID-0373	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	28	20	21	NA	NA
367	C1_S05_BR_03	ID-0374	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	yes	28	1	1	NA	NA
366	C1_S05_BR_04	ID-0375	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	yes	28	0	1	NA	NA
365	C1_S05_BR_05	ID-0376	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	28	6	0	NA	NA
364	C1_S05_BR_06	ID-0377	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	NA	NA	NA	yes	28	1	0	NA	NA
363	C1_S05_BR_07	ID-0378	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	28	1	0	NA	NA
362	C1_S05_BR_08	ID-0379	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	yes	28	2	0	NA	NA
181	C1_S05_MRS_01	ID-0184	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	24	8	1	NA	NA
180	C1_S05_MRS_02	ID-0185	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	24	44	5	NA	NA
140	C1_S05_MRS_03	ID-0145	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	24	6	4	NA	NA
27	C1_S05_PCA_01	ID-0030	Plate00	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA	NA	NA	yes	23	0	5	0	NA
26	C1_S05_PCA_02	ID-0031	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	23	18	3	0	NA
25	C1_S05_PCA_03	ID-0032	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	23	40	26	0	NA
40	C1_S05_PCA_04	ID-0033	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	23	17	1	0	NA
39	C1_S05_PCA_05	ID-0034	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	23	40	17	0	NA
38	C1_S05_PCA_06	ID-0035	Plate00	ok	NA	DONE	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	23	35	4	0	NA
37	C1_S05_PCA_07	ID-0036	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	yes	23	5	0	0	NA
204	C1_S05_PCA_08	ID-0213	Plate02	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	23	0	0	8	NA
203	C1_S05_PCA_09	ID-0214	Plate02	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C1_S05_PCA_09W	NA	yes	23	0	0	0	NA
1311	C1_S05_PCA_09W	ID-1474	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	23	0	0	0	NA
396	C1_S05_VRBD_01	ID-0413	Plate07	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	yes	failed recultivation	NA	yes	25	44	42	50	NA
395	C1_S05_VRBD_02	ID-0414	Plate07	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	yes	NA	NA	yes	25	20	20	16	NA
394	C1_S05_VRBD_03	ID-0415	Plate07	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	yes	NA	NA	yes	25	3	3	1	NA
393	C1_S05_VRBD_04	ID-0416	Plate07	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	yes	NA	NA	yes	25	5	1	1	NA
408	C1_S05_VRBD_05	ID-0417	Plate08	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	yes	contamination, if time and capacity reculturing 	NA	yes	25	0	0	8	NA
407	C1_S05_VRBD_06	ID-0418	Plate07	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	yes	successful recultivation 16S positive, new no. C1_S05_VRBD_06W	NA	yes	25	1	2	0	NA
